instance	Gamma	objval	objbound	gap	runtime
j2037_7	15	52.000	30.000	0.423	7200.016
j2037_8	15	41.000	33.000	0.195	7200.007
j2037_9	15	43.000	31.000	0.279	7200.004
j2037_10	15	49.000	35.327	0.279	7200.020
j2038_1	15	34.000	34.000	0.000	326.314
j2038_2	15	41.000	39.000	0.049	7200.009
j2038_3	15	34.000	34.000	0.000	861.571
j2038_4	15	51.000	51.000	0.000	5147.061
j2038_5	15	53.000	53.000	0.000	340.472
j2038_6	15	45.000	45.000	0.000	62.126
j2038_7	15	44.000	40.000	0.091	7200.011
j2038_8	15	50.000	50.000	0.000	163.613
j2038_9	15	53.000	53.000	0.000	167.776
j2038_10	15	48.000	48.000	0.000	1129.909
j2039_1	15	48.000	48.000	0.000	121.987
j2039_2	15	48.000	48.000	0.000	28.046
j2039_3	15	39.000	39.000	0.000	19.276
j2039_4	15	45.000	45.000	0.000	37.707
j2039_5	15	41.000	41.000	0.000	32.660
j2039_6	15	62.000	62.000	0.000	30.784
j2039_7	15	36.000	36.000	0.000	30.747
j2039_8	15	35.000	35.000	0.000	64.040
j2039_9	15	31.000	31.000	0.000	44.985
j2039_10	15	29.000	29.000	0.000	39.285
j2040_1	15	38.000	38.000	0.000	35.318
j2040_2	15	27.000	27.000	0.000	31.226
j2040_3	15	48.000	48.000	0.000	127.318
j2040_4	15	44.000	44.000	0.000	39.844
j2040_5	15	47.000	47.000	0.000	46.677
j2040_6	15	30.000	30.000	0.000	25.829
j2040_7	15	43.000	43.000	0.000	29.567
j2040_8	15	40.000	39.999	0.000	36.220
j2040_9	15	41.000	41.000	0.000	37.169
j2040_10	15	38.000	38.000	0.000	61.002
j2041_1	15	56.000	46.000	0.179	7200.042
j2041_2	15	43.000	36.000	0.163	7200.008
j2041_3	15	35.000	35.000	0.000	914.462
j2041_4	15	47.000	47.000	0.000	2998.327
j2041_5	15	42.000	42.000	0.000	245.495
j2041_6	15	53.000	37.917	0.285	7200.015
j2041_7	15	32.000	32.000	0.000	479.494
j2041_8	15	38.000	38.000	0.000	4093.970
j2041_9	15	40.000	29.118	0.272	7200.004
j2041_10	15	42.000	42.000	0.000	333.744
j2042_1	15	25.000	25.000	0.000	39.044
j2042_2	15	36.000	36.000	0.000	24.498
j2042_3	15	43.000	43.000	0.000	33.350
j2042_4	15	58.000	58.000	0.000	29.356
j2042_5	15	32.000	32.000	0.000	53.431
j2042_6	15	53.000	53.000	0.000	110.234
j2042_7	15	43.000	43.000	0.000	14.376
j2042_8	15	45.000	45.000	0.000	93.829
j2042_9	15	46.000	46.000	0.000	27.251
j2042_10	15	30.000	30.000	0.000	62.876
j2043_1	15	52.000	52.000	0.000	20.202
j2043_2	15	39.000	39.000	0.000	19.793
j2043_3	15	42.000	42.000	0.000	20.233
j2043_4	15	26.000	26.000	0.000	28.317
j2043_5	15	42.000	42.000	0.000	38.573
j2043_6	15	42.000	42.000	0.000	37.856
j2043_7	15	27.000	27.000	0.000	29.722
j2043_8	15	39.000	39.000	0.000	17.874
j2043_9	15	36.000	36.000	0.000	22.411
j2043_10	15	39.000	39.000	0.000	18.358
j2044_1	15	29.000	29.000	0.000	25.038
j2044_2	15	38.000	38.000	0.000	17.834
j2044_3	15	43.000	43.000	0.000	19.904
j2044_4	15	40.000	40.000	0.000	24.137
j2044_5	15	41.000	41.000	0.000	26.226
j2044_6	15	35.000	35.000	0.000	20.030
j2044_7	15	42.000	42.000	0.000	19.137
j2044_8	15	34.000	34.000	0.000	18.418
j2044_9	15	46.000	46.000	0.000	11.841
j2044_10	15	41.000	41.000	0.000	23.110
j2045_1	15	46.000	29.000	0.370	7200.005
j2045_2	15	54.000	44.000	0.185	7200.004
j2045_3	15	60.000	38.000	0.367	7200.007
j2045_4	15	44.000	29.859	0.321	7200.076
j2045_5	15	55.000	39.045	0.290	7200.011
j2045_6	15	56.000	56.000	0.000	3125.346
j2045_7	15	40.000	27.000	0.325	7200.011
j2045_8	15	50.000	37.000	0.260	7200.003
j2045_9	15	59.000	56.000	0.051	7200.023
j2045_10	15	47.000	34.500	0.266	7200.015
j2046_1	15	46.000	46.000	0.000	1255.074
j2046_2	15	45.000	45.000	0.000	207.395
