instance	Gamma	objval	objbound	gap	n_iterations	avg_iteration	runtime
j2055_3	10	39.000	39.000	0.000	318	0.913	290.638
j2055_4	10	40.000	40.000	0.000	446	4.834	2156.096
j2055_5	10	30.000	30.000	0.000	198	3.611	715.249
j2055_6	10	41.000	41.000	0.000	820	1.669	1369.173
j2055_7	10	39.000	39.000	0.000	238	1.298	309.291
j2055_8	10	37.000	37.000	0.000	721	2.487	1793.190
j2055_9	10	30.000	30.000	0.000	91	0.995	90.920
j2055_10	10	44.000	44.000	0.000	1329	1.873	2489.885
j2056_1	10	38.000	38.000	0.000	345	1.314	453.620
j2056_2	10	44.000	44.000	0.000	884	2.430	2148.436
j2056_3	10	38.000	38.000	0.000	893	2.283	2039.202
j2056_4	10	35.000	35.000	0.000	121	0.694	84.378
j2056_5	10	31.000	31.000	0.000	267	0.724	193.751
j2056_6	10	33.000	33.000	0.000	140	0.588	82.703
j2056_7	10	38.000	38.000	0.000	462	2.942	1359.410
j2056_8	10	40.000	40.000	0.000	1836	2.079	3817.535
j2056_9	10	36.000	36.000	0.000	379	0.714	270.902
j2056_10	10	32.000	32.000	0.000	229	1.900	435.557
j2057_1	10	33.000	22.000	0.333	50	139.573	7200.000
j2057_2	10	31.000	31.000	0.000	218	3.286	716.671
j2057_3	10	32.000	24.000	0.250	141	50.522	7200.000
j2057_4	10	57.000	39.000	0.316	34	194.410	7200.000
j2057_5	10	36.000	26.000	0.278	322	22.222	7200.000
j2057_6	10	30.000	22.000	0.267	148	46.572	7200.000
j2057_7	10	41.000	28.000	0.317	96	73.468	7200.000
j2057_8	10	53.000	34.000	0.358	5	1115.766	7200.000
j2057_9	10	45.000	30.000	0.333	118	59.780	7200.000
j2057_10	10	56.000	39.000	0.304	16	247.720	7200.000
j2058_1	10	60.000	50.000	0.167	1389	5.178	7200.000
j2058_2	10	40.000	40.000	0.000	810	2.884	2336.305
j2058_3	10	46.000	46.000	0.000	643	1.495	961.395
j2058_4	10	35.000	35.000	0.000	475	2.279	1083.061
j2058_5	10	31.000	24.000	0.226	118	59.742	7200.000
j2058_6	10	30.000	30.000	0.000	446	11.063	4934.360
j2058_7	10	45.000	36.000	0.200	545	13.179	7200.000
j2058_8	10	43.000	43.000	0.000	1126	5.149	5797.816
j2058_9	10	24.000	22.000	0.083	238	29.962	7200.000
j2058_10	10	36.000	36.000	0.000	568	4.453	2529.412
j2059_1	10	41.000	41.000	0.000	312	1.536	479.452
j2059_2	10	40.000	40.000	0.000	564	0.906	511.525
j2059_3	10	39.000	39.000	0.000	483	0.968	468.049
j2059_4	10	33.000	33.000	0.000	488	0.876	428.029
j2059_5	10	47.000	44.000	0.064	2074	3.468	7200.000
j2059_6	10	52.000	52.000	0.000	2255	2.243	5058.406
j2059_7	10	29.000	29.000	0.000	53	0.849	45.468
j2059_8	10	35.000	35.000	0.000	396	1.272	503.938
j2059_9	10	43.000	42.000	0.023	1410	5.102	7200.000
j2059_10	10	42.000	42.000	0.000	237	0.759	180.238
j2060_1	10	28.000	28.000	0.000	78	0.608	47.903
j2060_2	10	34.000	34.000	0.000	981	1.249	1225.777
j2060_3	10	37.000	37.000	0.000	154	0.667	103.201
j2060_4	10	38.000	38.000	0.000	740	1.250	925.436
j2060_5	10	33.000	33.000	0.000	498	0.828	412.717
j2060_6	10	36.000	36.000	0.000	195	0.730	142.774
j2060_7	10	45.000	45.000	0.000	706	0.928	655.334
j2060_8	10	25.000	25.000	0.000	95	0.675	64.532
j2060_9	10	31.000	31.000	0.000	97	0.554	54.091
j2060_10	10	48.000	44.000	0.083	1385	5.190	7200.000
j2061_1	10	60.000	37.000	0.383	9	676.580	7200.000
j2061_2	10	56.000	36.000	0.357	6	902.925	7200.000
j2061_3	10	inf	-inf	nan	0	inf	7200.000
j2061_4	10	41.000	27.000	0.341	1	1989.900	7200.000
j2061_5	10	inf	-inf	nan	0	inf	7200.000
j2061_6	10	inf	-inf	nan	0	inf	7200.000
j2061_7	10	inf	-inf	nan	0	inf	7200.000
j2061_8	10	inf	-inf	nan	0	inf	7200.000
j2061_9	10	50.000	31.000	0.380	1	3033.124	7200.000
j2061_10	10	inf	-inf	nan	0	inf	7200.000
j2062_1	10	45.000	29.000	0.356	13	491.890	7200.000
j2062_2	10	42.000	27.000	0.357	33	190.729	7200.000
j2062_3	10	51.000	32.000	0.373	7	807.036	7200.000
j2062_4	10	35.000	23.000	0.343	9	671.664	7200.000
j2062_5	10	30.000	21.000	0.300	80	87.462	7200.000
j2062_6	10	28.000	28.000	0.000	44	2.857	126.034
j2062_7	10	36.000	36.000	0.000	145	3.214	466.449
j2062_8	10	28.000	20.000	0.286	165	43.215	7200.000
j2062_9	10	37.000	23.000	0.378	2	1189.069	7200.000
j2062_10	10	40.000	31.000	0.225	447	15.981	7200.000
j2063_1	10	43.000	41.000	0.047	593	12.088	7200.000
j2063_2	10	40.000	32.000	0.200	1067	6.738	7200.000
j2063_3	10	48.000	45.000	0.062	1945	3.699	7200.000
j2063_4	10	43.000	39.000	0.093	1791	4.016	7200.000
j2063_5	10	54.000	46.000	0.148	1406	5.115	7200.000
j2063_6	10	45.000	45.000	0.000	1471	3.441	5062.117
j2063_7	10	57.000	50.000	0.123	1926	3.734	7200.000
j2063_8	10	34.000	34.000	0.000	277	1.391	385.653
j2063_9	10	31.000	31.000	0.000	88	3.759	331.152
j2063_10	10	22.000	22.000	0.000	72	3.056	220.410
j2064_1	10	32.000	32.000	0.000	181	0.673	122.267
j2064_2	10	37.000	37.000	0.000	159	2.055	327.151
j2064_3	10	37.000	37.000	0.000	261	1.467	383.144
j2064_4	10	28.000	28.000	0.000	529	3.848	2036.013
j2064_5	10	41.000	41.000	0.000	262	0.625	163.988
j2064_6	10	30.000	30.000	0.000	546	1.382	754.749
j2064_7	10	29.000	29.000	0.000	165	1.252	206.986
j2064_8	10	56.000	49.000	0.125	1813	3.968	7200.000
j2064_9	10	28.000	28.000	0.000	202	0.660	133.628
j2064_10	10	34.000	34.000	0.000	210	1.044	219.666
